#Time(Yr)                K_Me                U_Me             Etot_Me                L_Me                K_Ve                U_Ve             Etot_Ve                L_Ve                K_Ea                U_Ea             Etot_Ea                L_Ea                K_Ma                U_Ma             Etot_Ma                L_Ma                K_Ju                U_Ju             Etot_Ju                L_Ju                K_Sa                U_Sa             Etot_Sa                L_Sa                K_Ur                U_Ur             Etot_Ur                L_Ur                K_Ne                U_Ne             Etot_Ne                L_Ne                K_Pl                U_Pl             Etot_pl                L_Pl
102.3000        5.171903E-06       -1.337203E-05       -8.200126E-06        4.119840E-13        5.457606E-05       -0.0001214381       -6.686207E-05        1.693330E-10        5.466106E-05       -0.0001130265       -5.836548E-05        3.610251E-10        3.477585E-06       -7.709583E-06       -4.231999E-06        6.134121E-12         0.003695606        -0.007341415        -0.003645809        0.0001855688        0.0005492252        -0.001142267       -0.0005930419        3.066311E-05        4.189524E-05       -8.691915E-05       -4.502391E-05        1.439837E-06        3.365802E-05       -6.756485E-05       -3.390683E-05        3.147816E-06        2.007776E-08       -5.293258E-08       -3.285482E-08        6.334970E-12
102.3500        5.485016E-06       -1.377404E-05       -8.289022E-06        4.119862E-13        5.464030E-05       -0.0001215053       -6.686502E-05        1.693351E-10        5.361232E-05       -0.0001119560       -5.834370E-05        3.610362E-10        3.459006E-06       -7.690959E-06       -4.231953E-06        6.133908E-12         0.003704406        -0.007350227        -0.003645820        0.0001855677        0.0005488381        -0.001141860       -0.0005930216        3.066352E-05        4.190507E-05       -8.692947E-05       -4.502439E-05        1.439835E-06        3.365698E-05       -6.756353E-05       -3.390655E-05        3.147819E-06        2.007518E-08       -5.293012E-08       -3.285495E-08        6.334969E-12
102.4000        5.559648E-06       -1.387630E-05       -8.316654E-06        4.119935E-13        5.589657E-05       -0.0001228170       -6.692048E-05        1.693360E-10        5.278049E-05       -0.0001111079       -5.832737E-05        3.610466E-10        3.456235E-06       -7.688203E-06       -4.231968E-06        6.133711E-12         0.003713194        -0.007359025        -0.003645831        0.0001855667        0.0005484558        -0.001141457       -0.0005930015        3.066392E-05        4.191495E-05       -8.693984E-05       -4.502488E-05        1.439833E-06        3.365593E-05       -6.756222E-05       -3.390629E-05        3.147822E-06        2.007261E-08       -5.292769E-08       -3.285508E-08        6.334968E-12
102.4500        5.301262E-06       -1.353381E-05       -8.232549E-06        4.120010E-13        5.815300E-05       -0.0001251841       -6.703105E-05        1.693350E-10        5.222129E-05       -0.0001105381       -5.831684E-05        3.610552E-10        3.469289E-06       -7.701334E-06       -4.232044E-06        6.133531E-12         0.003721962        -0.007367803        -0.003645840        0.0001855658        0.0005480782        -0.001141060       -0.0005929819        3.066431E-05        4.192487E-05       -8.695026E-05       -4.502539E-05        1.439831E-06        3.365488E-05       -6.756091E-05       -3.390602E-05        3.147824E-06        2.007005E-08       -5.292526E-08       -3.285521E-08        6.334966E-12
102.5000        5.038045E-06       -1.320933E-05       -8.171287E-06        4.119999E-13        6.099037E-05       -0.0001281834       -6.719301E-05        1.693322E-10        5.196889E-05       -0.0001102810       -5.831215E-05        3.610609E-10        3.498124E-06       -7.730308E-06       -4.232184E-06        6.133367E-12         0.003730704        -0.007376553        -0.003645848        0.0001855648        0.0005477054        -0.001140668       -0.0005929626        3.066469E-05        4.193483E-05       -8.696074E-05       -4.502590E-05        1.439828E-06        3.365384E-05       -6.755960E-05       -3.390577E-05        3.147827E-06        2.006750E-08       -5.292285E-08       -3.285535E-08        6.334965E-12
102.5500        5.090869E-06       -1.327303E-05       -8.182156E-06        4.119935E-13        6.373563E-05       -0.0001311137       -6.737808E-05        1.693285E-10        5.203775E-05       -0.0001103511       -5.831332E-05        3.610625E-10        3.542624E-06       -7.775015E-06       -4.232391E-06        6.133219E-12         0.003739413        -0.007385268        -0.003645855        0.0001855639        0.0005473375        -0.001140281       -0.0005929437        3.066506E-05        4.194484E-05       -8.697126E-05       -4.502643E-05        1.439826E-06        3.365279E-05       -6.755831E-05       -3.390552E-05        3.147829E-06        2.006497E-08       -5.292045E-08       -3.285548E-08        6.334964E-12
102.6000        5.397887E-06       -1.365839E-05       -8.260500E-06        4.119846E-13        6.557351E-05       -0.0001330936       -6.752009E-05        1.693248E-10        5.242378E-05       -0.0001107441       -5.832034E-05        3.610596E-10        3.602569E-06       -7.835239E-06       -4.232670E-06        6.133088E-12         0.003748082        -0.007393943        -0.003645861        0.0001855630        0.0005469743        -0.001139900       -0.0005929252        3.066542E-05        4.195488E-05       -8.698184E-05       -4.502696E-05        1.439824E-06        3.365174E-05       -6.755702E-05       -3.390527E-05        3.147832E-06        2.006244E-08       -5.291806E-08       -3.285562E-08        6.334962E-12
102.6500        5.577556E-06       -1.390143E-05       -8.323873E-06        4.119809E-13        6.586498E-05       -0.0001334091       -6.754417E-05        1.693220E-10        5.310408E-05       -0.0001114372       -5.833314E-05        3.610530E-10        3.677588E-06       -7.910612E-06       -4.233024E-06        6.132978E-12         0.003756704        -0.007402570        -0.003645866        0.0001855622        0.0005466161        -0.001139523       -0.0005929072        3.066578E-05        4.196496E-05       -8.699247E-05       -4.502750E-05        1.439821E-06        3.365070E-05       -6.755574E-05       -3.390504E-05        3.147834E-06        2.005993E-08       -5.291569E-08       -3.285576E-08        6.334961E-12
102.7000        5.401878E-06       -1.366363E-05       -8.261751E-06        4.119837E-13        6.450200E-05       -0.0001319376       -6.743564E-05        1.693203E-10        5.403549E-05       -0.0001123870       -5.835152E-05        3.610440E-10        3.767086E-06       -8.000547E-06       -4.233462E-06        6.132884E-12         0.003765271        -0.007411142        -0.003645872        0.0001855613        0.0005462627        -0.001139152       -0.0005928896        3.066613E-05        4.197509E-05       -8.700314E-05       -4.502805E-05        1.439819E-06        3.364966E-05       -6.755446E-05       -3.390480E-05        3.147836E-06        2.005743E-08       -5.291332E-08       -3.285590E-08        6.334960E-12
102.7500        5.093732E-06       -1.327653E-05       -8.182796E-06        4.119904E-13        6.197530E-05       -0.0001292316       -6.725635E-05        1.693198E-10        5.515273E-05       -0.0001135276       -5.837491E-05        3.610340E-10        3.870151E-06       -8.104154E-06       -4.234002E-06        6.132804E-12         0.003773776        -0.007419653        -0.003645877        0.0001855605        0.0005459142        -0.001138787       -0.0005928724        3.066647E-05        4.198526E-05       -8.701386E-05       -4.502860E-05        1.439816E-06        3.364861E-05       -6.755319E-05       -3.390458E-05        3.147839E-06        2.005493E-08       -5.291097E-08       -3.285604E-08        6.334958E-12
102.8000        5.036405E-06       -1.320740E-05       -8.170998E-06        4.119955E-13        5.908470E-05       -0.0001261665       -6.708180E-05        1.693204E-10        5.636752E-05       -0.0001147696       -5.840211E-05        3.610242E-10        3.985453E-06       -8.220114E-06       -4.234661E-06        6.132736E-12         0.003782213        -0.007428096        -0.003645883        0.0001855597        0.0005455706        -0.001138426       -0.0005928556        3.066680E-05        4.199547E-05       -8.702463E-05       -4.502917E-05        1.439814E-06        3.364757E-05       -6.755193E-05       -3.390436E-05        3.147841E-06        2.005245E-08       -5.290863E-08       -3.285618E-08        6.334957E-12
102.8500        5.297075E-06       -1.352855E-05       -8.231480E-06        4.119943E-13        5.657484E-05       -0.0001235277       -6.695289E-05        1.693222E-10        5.757099E-05       -0.0001160020       -5.843097E-05        3.610154E-10        4.111105E-06       -8.346555E-06       -4.235449E-06        6.132680E-12         0.003790574        -0.007436463        -0.003645889        0.0001855589        0.0005452320        -0.001138071       -0.0005928392        3.066712E-05        4.200571E-05       -8.703546E-05       -4.502974E-05        1.439811E-06        3.364653E-05       -6.755067E-05       -3.390414E-05        3.147843E-06        2.004998E-08       -5.290631E-08       -3.285632E-08        6.334955E-12
102.9000        5.558286E-06       -1.387446E-05       -8.316178E-06        4.119880E-13        5.495184E-05       -0.0001218311       -6.687931E-05        1.693249E-10        5.864137E-05       -0.0001170997       -5.845834E-05        3.610082E-10        4.244535E-06       -8.480908E-06       -4.236373E-06        6.132635E-12         0.003798851        -0.007444747        -0.003645896        0.0001855581        0.0005448984        -0.001137722       -0.0005928232        3.066744E-05        4.201600E-05       -8.704633E-05       -4.503033E-05        1.439808E-06        3.364548E-05       -6.754941E-05       -3.390393E-05        3.147845E-06        2.004753E-08       -5.290399E-08       -3.285647E-08        6.334954E-12
102.9500        5.488201E-06       -1.377838E-05       -8.290176E-06        4.119832E-13        5.447751E-05       -0.0001213366       -6.685909E-05        1.693284E-10        5.945822E-05       -0.0001179386       -5.848034E-05        3.610026E-10        4.382364E-06       -8.619792E-06       -4.237428E-06        6.132601E-12         0.003807038        -0.007452941        -0.003645903        0.0001855574        0.0005445697        -0.001137377       -0.0005928075        3.066775E-05        4.202633E-05       -8.705725E-05       -4.503092E-05        1.439806E-06        3.364444E-05       -6.754816E-05       -3.390372E-05        3.147848E-06        2.004508E-08       -5.290169E-08       -3.285661E-08        6.334953E-12
103.0000        5.175574E-06       -1.337659E-05       -8.201012E-06        4.119832E-13        5.521865E-05       -0.0001221095       -6.689082E-05        1.693322E-10        5.992155E-05       -0.0001184148       -5.849328E-05        3.609987E-10        4.520333E-06       -8.758929E-06       -4.238597E-06        6.132576E-12         0.003815127        -0.007461037        -0.003645910        0.0001855566        0.0005442461        -0.001137038       -0.0005927921        3.066805E-05        4.203671E-05       -8.706823E-05       -4.503152E-05        1.439803E-06        3.364340E-05       -6.754692E-05       -3.390352E-05        3.147850E-06        2.004264E-08       -5.289940E-08       -3.285676E-08        6.334951E-12
103.0500        5.015083E-06       -1.318186E-05       -8.166778E-06        4.119889E-13        5.706732E-05       -0.0001240439       -6.697655E-05        1.693356E-10        5.997152E-05       -0.0001184662       -5.849472E-05        3.609965E-10        4.653325E-06       -8.893164E-06       -4.239839E-06        6.132560E-12         0.003823111        -0.007469029        -0.003645918        0.0001855559        0.0005439275        -0.001136705       -0.0005927770        3.066834E-05        4.204712E-05       -8.707925E-05       -4.503214E-05        1.439800E-06        3.364236E-05       -6.754568E-05       -3.390332E-05        3.147852E-06        2.004022E-08       -5.289712E-08       -3.285690E-08        6.334950E-12
